"COVER","HEIGHT","rf","arf7","arf14","arf28","arf60","arf90","arf180","arf360","arf720","se","ase7","ase14","ase28","ase60","ase90","ase180","ase360","ase720","maxt","amaxt7","amaxt14","amaxt28","amaxt60","amaxt90","amaxt180","amaxt360","amaxt720","mint","amint7","amint14","amint28","amint60","amint90","amint180","amint360","amint720","dist_cfa","dist_camp","ws","aws_m0","aws_m1","aws_m3","aws_m6","aws_m12","aws_m24","dist_road","month","density_result","FOR_TYPE_Acacia","FOR_TYPE_Callitris","FOR_TYPE_Hardwood_plantation","FOR_TYPE_Melaleuca","FOR_TYPE_Non_forest","FOR_TYPE_Other_forest___unallocated_type","FOR_TYPE_Other_native_forest","FOR_TYPE_Rainforest","FOR_TYPE_Softwood_plantation","FOR_TYPE_Eucalypt"
2,2,0.2,2.77142857142857,1.42857142857143,0.928571428571429,1.14666666666667,1.12166666666667,1.36555555555556,1.66833333333333,1.59638888888889,11.4,16.5857142857143,19.8714285714286,19.55,17.51,14.4191666666667,12.2633333333333,14.7422222222222,14.82,27.2,25.9714285714286,24.75,24.825,23.6733333333333,21.1908333333333,17.5283333333333,17.7130555555556,17.6490277777778,15.6,15.4571428571429,12.0642857142857,11.3892857142857,11.0416666666667,9.19083333333333,7.05944444444444,7.02138888888889,6.85722222222222,12052.0034306577,7478.88635864574,4.87972972972973,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,670.848212790971,"Jan",0.35558009201732,0,0,0,0,0,0,0,0,0,1
1,2,0,1.02857142857143,0.514285714285714,0.585714285714286,0.97,1.87,2.43666666666667,2.42944444444444,2.46611111111111,28.2,21.3428571428571,22.7928571428571,19.9107142857143,17.1516666666667,12.8766666666667,10.8655555555556,13.5511111111111,13.6545833333333,21.7,24.1,23.0642857142857,22.1535714285714,21.83,19.7725,17.7633333333333,17.645,17.5311111111111,16.2,17.0428571428571,16.45,15.6607142857143,15.215,13.6483333333333,11.9544444444444,11.5641666666667,11.3406944444444,6763.55612019607,12887.1699962432,15.3880952380952,11.7345429038911,13.0251936227199,12.7392097334392,12.3027182456853,11.7287084564243,11.7558209838768,493.165944838644,"Jan",0.0183870825887081,0,0,0,0,0,0,0,0,0,1
2,2,8.2,12.6857142857143,6.34285714285714,3.23571428571429,2.24666666666667,2.15333333333333,3.49333333333333,3.04777777777778,2.50875,18.6,22.5428571428571,24.6642857142857,23.3142857142857,20.43,16.0891666666667,13.325,15.9697222222222,15.9688888888889,22.2,21.2142857142857,24.3285714285714,24.05,24.555,20.2,16.5016666666667,17.1069444444444,17.3177777777778,18.4,13,11.4785714285714,11.1392857142857,11.0966666666667,8.0675,5.68722222222222,6.02027777777778,6.16833333333333,16524.6201845582,6291.18912189652,16.1,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,96.9735227317741,"Jan",0.223717310256973,1,0,0,0,0,0,0,0,0,0
2,3,0.2,2.77142857142857,1.42857142857143,0.928571428571429,1.14666666666667,0.855,1.18777777777778,1.57944444444444,1.51861111111111,11.4,16.5857142857143,19.8714285714286,19.55,17.51,14.4191666666667,12.2633333333333,14.7422222222222,14.82,27.2,25.9714285714286,24.75,24.825,23.6733333333333,21.5058333333333,17.7383333333333,17.8180555555556,17.6631944444444,15.6,15.4571428571429,12.0642857142857,11.3892857142857,11.0416666666667,9.6325,7.35388888888889,7.16861111111111,7.01041666666667,20317.5261144446,19870.4176804846,4.87972972972973,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,86.3191005759718,"Jan",0.330781479919577,0,0,0,0,0,0,0,0,0,1
1,2,0,0.428571428571429,0.214285714285714,0.107142857142857,0.136666666666667,0.355,0.68,0.921111111111111,0.868888888888889,26.7,20.3,23.8285714285714,22.2857142857143,20.165,15.97,13.45,16.1638888888889,16.5140277777778,38.3,33.9571428571429,33.8928571428571,32.1107142857143,29.9566666666667,25.9625,22.1283333333333,22.6616666666667,22.5993055555556,14.3,17.7142857142857,15.6071428571429,15.1857142857143,14.035,11.4175,9.10111111111111,8.83416666666667,8.67972222222222,24575.899573012,35221.9200662533,7.7625,10.7544641239159,10.6551939667531,10.6358008574791,9.5561851495794,9.22219665073992,9.24466393627883,7456.22156825365,"Jan",0.0347592642855424,0,0,0,0,0,0,1,0,0,0
1,2,8.2,9.85714285714286,4.92857142857143,2.52857142857143,2.27666666666667,2.43,3.12777777777778,2.69666666666667,2.33319444444444,18.6,22.5428571428571,24.6642857142857,23.3142857142857,20.43,16.0891666666667,13.325,15.9697222222222,15.9688888888889,20.2,19.8714285714286,23.3428571428571,23.4892857142857,24.0333333333333,19.5716666666667,15.9533333333333,16.6652777777778,16.9477777777778,18.4,12.3142857142857,10.35,10.45,10.525,7.61416666666667,5.22444444444444,5.6525,5.84888888888889,10722.4786584311,11508.9710545024,11.3083333333333,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,226.786622059375,"Jan",0.195240966187375,0,0,0,0,0,0,0,0,0,1
1,2,8.2,9.85714285714286,4.92857142857143,2.52857142857143,2.27666666666667,2.43,3.12777777777778,2.69666666666667,2.33319444444444,18.6,22.5428571428571,24.6642857142857,23.3142857142857,20.43,16.0891666666667,13.325,15.9697222222222,15.9688888888889,20.2,19.8714285714286,23.3428571428571,23.4892857142857,24.0333333333333,19.5716666666667,15.9533333333333,16.6652777777778,16.9477777777778,18.4,12.3142857142857,10.35,10.45,10.525,7.61416666666667,5.22444444444444,5.6525,5.84888888888889,10722.4786584311,11508.9710545024,11.3083333333333,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,226.786622059375,"Jan",0.195240966187375,0,0,0,0,0,0,0,0,0,1
2,2,0,11.2285714285714,5.62857142857143,3.2,3.73333333333333,3.19666666666667,2.95,3.16666666666667,2.51666666666667,28.2,23,22.2285714285714,21.5285714285714,18.7566666666667,14.9708333333333,11.9538888888889,15.0372222222222,14.9773611111111,35.6,18.6,17.7642857142857,16.6785714285714,15.15,12.265,8.39222222222222,9.11694444444444,9.43375,11.2,9.32857142857143,8.56428571428571,8.11785714285714,6.955,4.98416666666667,2.17388888888889,2.37916666666667,2.55819444444444,23215.3285070675,5269.087171744,13.7574074074074,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,562.465649025422,"Jan",0.249165285663179,0,0,0,0,0,0,0,0,0,1
2,1,3.6,7.57142857142857,3.78571428571429,2.29285714285714,2.11,3.24833333333333,3.8,3.84555555555556,3.90777777777778,26.7,22.7285714285714,22.7428571428571,21.3857142857143,19.2266666666667,14.9575,12.1283333333333,14.8375,14.7380555555556,21.8,18.0285714285714,18.4857142857143,17.55,16.565,13.545,9.71444444444444,9.78583333333333,9.8125,13.2,9.84285714285714,9.98571428571429,9.21785714285714,8.21666666666667,5.945,3.22166666666667,3.14416666666667,3.10152777777778,30392.731012287,11200.5600107837,15.042,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,1374.36455114032,"Jan",0.230197497354407,0,0,0,0,0,0,0,0,0,1
2,2,9.2,4.05714285714286,2.04285714285714,1.15714285714286,2.09666666666667,1.925,2.62444444444444,2.59333333333333,2.47666666666667,26,21.2857142857143,22.7142857142857,22.3642857142857,20.325,16.0641666666667,13.2583333333333,16.0061111111111,15.9659722222222,30.1,25,26.0928571428571,26.0178571428571,25.0016666666667,21.0375,16.7316666666667,17.6402777777778,17.6501388888889,15.3,14.4857142857143,14.4214285714286,14.0857142857143,13.155,10.8925,7.99722222222222,8.10777777777778,8.03458333333333,11503.874837163,15316.4307479032,10.0625,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,8.01467082401232,8.07212084257428,860.398551767616,"Jan",0.256148520185926,0,0,0,0,0,0,0,0,0,1
3,2,6.6,4.54285714285714,2.27142857142857,1.15714285714286,1.94666666666667,1.77166666666667,2.17111111111111,2.32277777777778,2.24527777777778,28.2,21.0857142857143,23.1,22.6321428571429,20.345,15.9725,13.16,15.9125,15.83875,34,28.3285714285714,29.3214285714286,29.0071428571429,27.8716666666667,24.2958333333333,20.2616666666667,20.9491666666667,21.0359722222222,15.6,16.0285714285714,15.2214285714286,13.3178571428571,12.3333333333333,9.52083333333333,7.05722222222222,7.71583333333333,7.64958333333333,23656.8959617765,9555.7801515074,10.0625,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,8.01467082401232,8.07212084257428,1281.35719958515,"Jan",0.285353397065037,0,0,0,0,0,0,0,0,0,1
3,3,6.6,4.54285714285714,2.27142857142857,1.15714285714286,1.94666666666667,1.77333333333333,2.01666666666667,2.22111111111111,2.12222222222222,28.2,21.0857142857143,23.1,22.6321428571429,20.345,15.9725,13.16,15.9205555555556,15.8427777777778,34,28.3285714285714,29.3214285714286,29.2642857142857,27.9916666666667,24.4333333333333,20.41,21.2063888888889,21.2669444444444,15.6,16.0285714285714,15.2214285714286,13.2142857142857,12.285,9.36833333333333,6.92222222222222,7.60055555555556,7.56236111111111,29134.9882279012,11294.8072761914,10.0625,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,7.95282417403915,8.02846349932285,750.19059134466,"Jan",0.376299215838135,0,0,0,0,0,0,0,0,0,1
2,3,28.6,7.94285714285714,3.97142857142857,2.09285714285714,1.5,1.495,1.48,1.51166666666667,1.43111111111111,18.9,19.1714285714286,21.5142857142857,20.9,18.4216666666667,15.0408333333333,12.7644444444444,15.4244444444444,15.6134722222222,30.4,25.5857142857143,26.65,26.7892857142857,25.6183333333333,22.8141666666667,18.83,19.3558333333333,19.3094444444444,14.7,13.8571428571429,11.6642857142857,10.3857142857143,9.79333333333333,7.39333333333333,5.26055555555556,5.60388888888889,5.51083333333333,27282.2764040578,28586.6969237335,10.0625,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,7.95282417403915,8.02846349932285,2055.9340923843,"Jan",0.226491033662065,0,0,0,0,0,0,0,0,0,1
2,2,0,11.5142857142857,5.75714285714286,2.94285714285714,2.32666666666667,2.085,3.48111111111111,3.025,2.49736111111111,26.7,23.7857142857143,24.9142857142857,23.0285714285714,20.2533333333333,16.0216666666667,13.2538888888889,16,15.9747222222222,35.6,20,25.3571428571429,24.2642857142857,24.2283333333333,20.0975,16.4494444444444,17.1455555555556,17.3338888888889,13.2,10.5285714285714,11.3214285714286,10.9,10.7416666666667,7.92333333333333,5.585,6.01138888888889,6.16375,16111.0328834692,5984.9709046893,15.042,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,122.818092702219,"Jan",0.21916414005932,0,0,0,0,0,0,0,0,0,1
2,3,28.6,7.94285714285714,3.97142857142857,2.09285714285714,1.5,1.495,1.48,1.51166666666667,1.43111111111111,18.9,19.1714285714286,21.5142857142857,20.9,18.4216666666667,15.0408333333333,12.7644444444444,15.4244444444444,15.6134722222222,30.4,25.5857142857143,26.65,26.7892857142857,25.6183333333333,22.8141666666667,18.83,19.3558333333333,19.3094444444444,14.7,13.8571428571429,11.6642857142857,10.3857142857143,9.79333333333333,7.39333333333333,5.26055555555556,5.60388888888889,5.51083333333333,27282.2764040578,28586.6969237335,10.0625,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,7.95282417403915,8.02846349932285,2055.9340923843,"Jan",0.226491033662065,0,0,0,0,0,0,0,0,0,1
2,2,0,11.5142857142857,5.75714285714286,2.94285714285714,2.32666666666667,2.085,3.48111111111111,3.025,2.49736111111111,26.7,23.7857142857143,24.9142857142857,23.0285714285714,20.2533333333333,16.0216666666667,13.2538888888889,16,15.9747222222222,35.6,20,25.3571428571429,24.2642857142857,24.2283333333333,20.0975,16.4494444444444,17.1455555555556,17.3338888888889,13.2,10.5285714285714,11.3214285714286,10.9,10.7416666666667,7.92333333333333,5.585,6.01138888888889,6.16375,16524.6201845582,6291.18912189652,15.042,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,96.9735227317741,"Jan",0.223717310256973,1,0,0,0,0,0,0,0,0,0
2,3,3.6,7.57142857142857,3.78571428571429,2.29285714285714,2.11,3.24833333333333,3.8,3.84555555555556,3.90777777777778,26.7,22.7285714285714,22.7428571428571,21.3857142857143,19.2266666666667,14.9575,12.1283333333333,14.8375,14.7380555555556,21.8,18.0285714285714,18.4857142857143,17.55,16.565,13.545,9.71444444444444,9.78583333333333,9.8125,13.2,9.84285714285714,9.98571428571429,9.21785714285714,8.21666666666667,5.945,3.22166666666667,3.14416666666667,3.10152777777778,30102.2054003438,9553.50634178478,15.042,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,1359.41367279426,"Jan",0.21076695915387,0,0,0,0,0,0,0,0,0,1
2,3,9.4,7.05714285714286,3.52857142857143,2.16428571428571,2.12333333333333,3.21833333333333,3.86,3.83555555555556,3.92027777777778,23,21.8142857142857,21.65,20.6785714285714,19.0466666666667,14.82,12.0227777777778,14.8477777777778,14.7269444444444,21.8,16.9571428571429,18.3714285714286,17.4214285714286,16.3666666666667,13.4425,9.58944444444444,9.79305555555556,9.80666666666667,12.4,8.87142857142857,10.15,9.17142857142857,7.96666666666667,5.86583333333333,3.13222222222222,3.14861111111111,3.09722222222222,30102.2054003438,9553.50634178478,14.4344827586207,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,1359.41367279426,"Jan",0.21076695915387,0,0,0,0,0,0,0,0,0,1
2,3,3,3.85714285714286,1.92857142857143,1.07142857142857,1.02333333333333,1.25666666666667,1.32111111111111,1.43222222222222,1.39138888888889,18,20.4,20.9714285714286,20.4857142857143,18.3933333333333,14.9691666666667,12.7216666666667,15.4533333333333,15.6115277777778,30,24.6571428571429,26.4857142857143,26.6392857142857,25.4416666666667,22.6991666666667,18.7288888888889,19.3694444444444,19.2976388888889,17.2,12.5428571428571,11.6857142857143,10.3392857142857,9.59833333333333,7.25833333333333,5.19611111111111,5.59138888888889,5.50875,27282.2764040578,28586.6969237335,11.546,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,7.95282417403915,8.02846349932285,2055.9340923843,"Jan",0.226491033662065,0,0,0,0,0,0,0,0,0,1
6,6,0,0.914285714285714,0.457142857142857,0.657142857142857,0.603333333333333,1.19,1.57111111111111,1.56611111111111,1.51638888888889,26.6,20.8428571428571,22.8642857142857,19.8535714285714,18.1416666666667,14.075,11.9344444444444,14.5769444444444,14.8088888888889,36.6,27.6285714285714,30.45,28.675,26.6133333333333,22.855,19.4433333333333,19.8097222222222,19.6423611111111,14.3,13.0571428571429,13.6285714285714,13.1821428571429,12.3316666666667,10.5766666666667,8.545,8.10527777777778,7.90111111111111,3703.99222670262,22779.9217261374,7.33125,6.77279913138139,7.47553855966205,7.48643304035817,6.4793030268194,5.89326241986247,5.76887263094635,228.279366872592,"Jan",0.0175005512406206,0,0,0,0,1,0,0,0,0,0
2,2,0,2.48571428571429,1.25714285714286,0.842857142857143,1.15333333333333,0.956666666666667,1.25555555555556,1.61388888888889,1.56194444444444,19.7,18.2571428571429,19.3428571428571,19.1214285714286,17.265,14.2341666666667,12.1583333333333,14.8422222222222,14.7836111111111,31.8,21.8,24.9857142857143,24.8571428571429,23.2516666666667,21.04,17.3655555555556,17.8,17.6833333333333,18.6,11.0571428571429,11.9285714285714,11.3107142857143,10.5533333333333,8.87833333333333,6.82777777777778,6.99138888888889,6.85125,27457.8018331527,29048.3119056075,12.1708333333333,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,7.95282417403915,8.02846349932285,4007.95269729361,"Jan",0.348261654722217,0,0,0,0,0,0,0,0,0,1
2,3,9.8,5.71428571428571,2.85714285714286,1.82857142857143,1.96666666666667,3.14,3.81555555555556,3.80944444444444,3.90722222222222,27,21.1428571428571,20.5857142857143,20.1178571428571,18.9033333333333,14.6875,11.9277777777778,14.8663888888889,14.7293055555556,22.7,16.0428571428571,18.2571428571429,17.2285714285714,16.25,13.3383333333333,9.47222222222222,9.80777777777778,9.80097222222222,13.9,8.07142857142857,10.2214285714286,9.18214285714286,7.78666666666667,5.79166666666667,3.04888888888889,3.15833333333333,3.08833333333333,30102.2054003438,9553.50634178478,9.32105263157895,11.3826046430053,11.744372594898,11.7091701931197,11.4094699419204,10.6817585383529,10.6418497800769,1359.41367279426,"Jan",0.21076695915387,0,0,0,0,0,0,0,0,0,1
2,2,0.8,2.62857142857143,1.32857142857143,0.8,1.93,1.84166666666667,2.58555555555556,2.56555555555556,2.46277777777778,22.3,21.8714285714286,21.55,21.7464285714286,20.2216666666667,15.87,13.1155555555556,16.0197222222222,15.9684722222222,29.9,23.8571428571429,26.3214285714286,26.0535714285714,24.7533333333333,20.8158333333333,16.5077777777778,17.6727777777778,17.6551388888889,17.7,12.9142857142857,14.7642857142857,14.1821428571429,12.785,10.7225,7.84666666666667,8.12527777777778,8.03083333333333,15169.9822179782,16440.7962255395,12.1708333333333,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,8.01467082401232,8.07212084257428,1085.62160489908,"Jan",0.270816883699068,0,0,0,0,0,0,0,0,0,1
2,2,0,2.94285714285714,1.47142857142857,0.757142857142857,1.76,1.67833333333333,2.11666666666667,2.29166666666667,2.22972222222222,23.7,23.3714285714286,22.2857142857143,22.1714285714286,20.2716666666667,15.8091666666667,13.0377777777778,15.9561111111111,15.8509722222222,34.1,26.9,29.2714285714286,28.9107142857143,27.6066666666667,24.0725,20.0544444444444,20.9825,21.0379166666667,18,15.5571428571429,15.25,13.1785714285714,11.9633333333333,9.29,6.92388888888889,7.72194444444444,7.64861111111111,19495.8990294103,11725.9317610615,12.1708333333333,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,8.01467082401232,8.07212084257428,1907.83235098998,"Jan",0.267393694253297,0,0,0,0,0,0,0,0,0,1
1,1,0,0.828571428571429,0.414285714285714,0.642857142857143,0.463333333333333,0.878333333333333,1.41,1.37666666666667,1.32,26,23.8,23.9642857142857,20.7964285714286,19.4133333333333,14.9975,12.5672222222222,15.3747222222222,15.6495833333333,42.3,29.0428571428571,32.6214285714286,29.9607142857143,28.0483333333333,24.3191666666667,20.6688888888889,21.1963888888889,21.0947222222222,22.5,14.5285714285714,14.95,14.1428571428571,12.6033333333333,10.485,8.16777777777778,7.96916666666667,7.70569444444444,8051.4665185164,19037.1560061359,5.98958333333333,6.77279913138139,7.47553855966205,7.48643304035817,6.4793030268194,5.89326241986247,5.76887263094635,1195.01946852512,"Jan",0.0193185800385963,0,0,0,0,0,0,1,0,0,0
2,3,0,2.94285714285714,1.47142857142857,0.757142857142857,1.76,1.67833333333333,2.11666666666667,2.29166666666667,2.22972222222222,23.7,23.3714285714286,22.2857142857143,22.1714285714286,20.2716666666667,15.8091666666667,13.0377777777778,15.9561111111111,15.8509722222222,34.1,26.9,29.2714285714286,28.9107142857143,27.6066666666667,24.0725,20.0544444444444,20.9825,21.0379166666667,18,15.5571428571429,15.25,13.1785714285714,11.9633333333333,9.29,6.92388888888889,7.72194444444444,7.64861111111111,20501.0476340156,12479.1942626187,12.1708333333333,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,8.01467082401232,8.07212084257428,1527.99902470972,"Jan",0.282989516091153,0,0,0,0,0,0,0,0,0,1
6,6,0,0.485714285714286,0.242857142857143,0.135714285714286,0.0933333333333333,0.175,0.411111111111111,0.743888888888889,0.6625,28.7,25.8142857142857,23.8285714285714,22.7035714285714,21.005,16.5841666666667,14.055,17.1047222222222,17.2555555555556,43.9,32.5285714285714,35.5642857142857,33.6464285714286,31.3766666666667,27.4916666666667,23.5361111111111,24.7094444444444,24.3672222222222,23.6,16.7714285714286,17.8714285714286,16.4357142857143,14.1533333333333,10.8383333333333,8.31111111111111,8.82138888888889,8.62888888888889,6547.20754020259,65350.7199973529,11.362,10.7544641239159,10.6551939667531,10.6358008574791,9.5561851495794,9.22219665073992,9.24466393627883,1198.98364924509,"Jan",0.0219555328813755,0,0,0,0,1,0,0,0,0,0
1,2,0,0.885714285714286,0.442857142857143,1.37857142857143,1.25333333333333,2.245,2.73,2.75277777777778,2.80444444444444,29.2,23.2857142857143,23.2642857142857,20.475,19.0616666666667,14.5491666666667,12.0272222222222,14.9697222222222,15.1648611111111,34,20.1428571428571,24,21.7678571428571,19.8266666666667,16.3933333333333,14.1583333333333,13.9755555555556,13.4923611111111,18.4,8.92857142857143,12.3214285714286,10.7785714285714,9.215,7.58,5.81333333333333,5.58777777777778,5.34694444444444,3594.22396009581,17034.6750530558,5.98958333333333,6.77279913138139,7.47553855966205,7.48643304035817,6.4793030268194,5.89326241986247,5.76887263094635,427.381057755209,"Jan",0.0231303900149935,0,0,0,0,0,0,0,0,0,1
1,2,0,0.885714285714286,0.442857142857143,1.37857142857143,1.25333333333333,2.245,2.58111111111111,2.69,2.77305555555556,29.2,23.2857142857143,23.2642857142857,20.475,19.0616666666667,14.5491666666667,12.0272222222222,14.9697222222222,15.1648611111111,34,20.1428571428571,24,21.7678571428571,19.8266666666667,16.3933333333333,14.0894444444444,13.9394444444444,13.4743055555556,18.4,8.92857142857143,12.3214285714286,10.7785714285714,9.215,7.58,5.92,5.64138888888889,5.37375,11358.7151010423,22028.2031661024,5.98958333333333,6.77279913138139,7.47553855966205,7.48643304035817,6.4793030268194,5.89326241986247,5.76887263094635,392.617097722565,"Jan",0.0233080671826325,0,0,0,0,0,0,0,0,0,1
1,1,0,0.485714285714286,0.242857142857143,0.135714285714286,0.0933333333333333,0.175,0.41,0.743333333333333,0.662222222222222,28.7,25.8142857142857,23.8285714285714,22.7035714285714,21.005,16.5841666666667,14.055,17.1047222222222,17.2555555555556,43.9,32.5285714285714,35.5642857142857,33.6464285714286,31.3766666666667,27.4916666666667,23.5361111111111,24.7094444444444,24.37125,23.6,16.7714285714286,17.8714285714286,16.4357142857143,14.1533333333333,10.8383333333333,8.31111111111111,8.82138888888889,8.62888888888889,18809.4135527348,55277.6341478143,11.362,10.7544641239159,10.6551939667531,10.6358008574791,9.5561851495794,9.22219665073992,9.24466393627883,1971.42278233596,"Jan",0.0218243757284611,0,0,0,0,0,0,0,0,0,1
3,3,0,2.25714285714286,1.15714285714286,1.07857142857143,1.21,1.1325,1.47055555555556,1.88472222222222,1.69652777777778,25.8,23.5857142857143,22.1428571428571,21.4428571428571,20.28,16.02,13.2766666666667,16.3488888888889,16.1094444444444,35.5,28.7428571428571,31.1642857142857,31.0857142857143,30.2283333333333,25.7266666666667,21.0594444444444,22.3575,22.1101388888889,18.1,12.9,13.3214285714286,11.6857142857143,10.78,7.99333333333333,5.63888888888889,6.50333333333333,6.34958333333333,17666.1511553969,14469.8751632461,12.290625,9.62890024442519,9.69086329008577,9.38764766499014,8.25539785176653,7.95282417403915,8.02846349932285,185.50852825815,"Jan",0.336426139376924,0,0,0,0,0,0,0,0,0,1
1,2,0,2.51428571428571,1.34285714285714,1.22857142857143,1.15333333333333,1.10166666666667,1.35222222222222,1.66222222222222,1.62305555555556,26.1,19.5,19.0928571428571,18.55,17.24,14.1208333333333,12.1111111111111,14.8694444444444,14.7834722222222,32.9,20.5714285714286,24.1857142857143,24.1928571428571,23.1883333333333,20.7166666666667,17.1361111111111,17.7222222222222,17.6029166666667,18.6,9.61428571428571,11.3785714285714,10.9857142857143,10.41,8.7725,6.73611111111111,6.98388888888889,6.83319444444444,22448.270485447,26334.1245646369,3.496,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,572.491099942465,"Jan",0.257936000323154,0,0,0,0,0,0,0,0,0,1
3,2,0,4.6,2.62857142857143,1.36428571428571,0.976666666666667,0.9,1.24444444444444,1.16388888888889,1.07972222222222,15.1,23.9142857142857,22.6571428571429,21.9214285714286,20.4483333333333,15.8091666666667,13.2494444444444,16.2722222222222,16.2929166666667,35.6,26.5857142857143,30.1857142857143,29.2714285714286,28.3983333333333,24.9716666666667,21.1411111111111,22.2341666666667,22.0502777777778,23.6,12.7571428571429,13.8642857142857,13.3714285714286,11.8583333333333,9.09083333333333,6.86777777777778,7.20888888888889,7.28027777777778,5361.2510917895,1695.17944069217,9.7948275862069,8.07653521361478,9.01822582593342,8.43416807311466,7.27279935215952,6.7088605072209,6.56618802084704,29.1264697379672,"Jan",0.00616235053246931,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0.285714285714286,0.293333333333333,0.845,1.33333333333333,1.305,1.12333333333333,19,26.8142857142857,24.1285714285714,21.1892857142857,18.8983333333333,14.5483333333333,12.3633333333333,15.3058333333333,15.5373611111111,21.9,30.1857142857143,30.9285714285714,29.2178571428571,27.36,23.8216666666667,20.4638888888889,21.3230555555556,21.1997222222222,9.3,12.6,13.2785714285714,13.6535714285714,12.49,10.885,8.82722222222222,8.82555555555555,8.49333333333333,14535.5501304276,84580.807662496,6.99583333333333,10.0471660446677,10.2569087354413,9.926554013664,8.66089250567734,8.41968689010056,8.28375230558694,37.7091366345828,"Jan",0.0476490788246609,0,0,0,0,0,0,0,0,0,1
2,3,0.4,0.685714285714286,1.32857142857143,0.992857142857143,0.67,0.896666666666667,1.46222222222222,1.90388888888889,1.805,22.8,25.4857142857143,22.2071428571429,20.575,17.6333333333333,13.9416666666667,12.0611111111111,14.8086111111111,14.7455555555556,20.7,23.4571428571429,25.1714285714286,25.0678571428571,24.255,22.2433333333333,20.0411111111111,20.3441666666667,20.1172222222222,12.1,13.6142857142857,15.7142857142857,15.7928571428571,15.0116666666667,12.7916666666667,10.5777777777778,10.9138888888889,10.9373611111111,24650.4265204924,33809.8942406094,5.96296296296296,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,935.148057599553,"Jan",0.346112942564516,0,0,0,0,0,0,0,0,0,1
2,2,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78444444444444,1.92388888888889,14.2,23.2857142857143,20.8928571428571,19.6142857142857,16.94,13.5891666666667,11.7211111111111,14.3063888888889,14.3043055555556,17.6,25.2857142857143,26.0857142857143,25.675,24.245,21.3058333333333,18.2588888888889,19.4888888888889,19.0970833333333,8,11.8,13.0428571428571,12.85,12.3666666666667,11.0191666666667,9.11611111111111,9.43083333333333,9.36013888888889,21351.7907023496,16722.1171144445,5.96296296296296,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,806.591711876824,"Jan",0.401176399921856,0,0,0,0,0,0,0,0,0,1
2,2,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78444444444444,1.92083333333333,14.2,23.2857142857143,20.8928571428571,19.6142857142857,16.94,13.5891666666667,11.7211111111111,14.3063888888889,14.3043055555556,17.6,25.2857142857143,26.0857142857143,25.675,24.245,21.3058333333333,18.2588888888889,19.4888888888889,19.1479166666667,8,11.8,13.0428571428571,12.85,12.3666666666667,11.0191666666667,9.11611111111111,9.43083333333333,9.3425,24631.5891564779,8436.99760345946,5.96296296296296,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,747.411655558543,"Jan",0.376334358602932,0,0,0,0,0,0,0,0,0,1
